Type;SKU;Name;Published;Visibility in catalog;In stock?;Backorders allowed?;Price;Stock;Categories;Attribute 1 Name;Attribute 1 Value(s);Attribute 2 Name;Attribute 2 Value(s);Attribute 3 Name;Attribute 3 Value(s);Attribute 4 Name;Attribute 4 Value(s);Attribute 5 Name;Attribute 5 Value(s)
SIMPLE;SN-RECLINABLE-320;SOFA RECLINABLE ;0;visible;1;notify;320;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;053-9082000;SOMBRILLA DESIGNER TRIPLE FORRO;0;visible;1;notify;7.99;7;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;HM-2314;SOMBRILLA HORUS DOBLE FORRO;0;visible;1;notify;8.99;10;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;053-90132255;SOMBRILLA PICALLINI DOBLE FORRO;0;visible;1;notify;8.99;7;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;RYD-8720;"SOPORTE POLAR PARA TV 26""X42""";0;visible;1;notify;20;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;GI-2926;"SOPORTE POLAR PARA TV 32""";0;visible;1;notify;36;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;GI-2929-42;"SOPORTE POLAR PARA TV 37""X48""";0;visible;1;notify;35;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;851-90133182;TABURETE PARA HABITACION;0;visible;1;notify;125;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;727-32037;TAZAS/PLATOS SET ;0;visible;1;notify;15;2;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;L6050012;TERMO DE ALUMINIO;0;visible;1;notify;14;2;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;3590;TERMO ICEBERG (DISPENSADOR AGUA) MEDIANO ;0;visible;1;notify;12;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;25249;TERMO METALICO 0.5LTS;0;visible;1;notify;12;3;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;3525;TERMO SPRING (DISPENSADOR AGUA);0;visible;1;notify;9.5;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;3555;TERMO SPRING (DISPENSADOR AGUA);0;visible;1;notify;53;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;AJ-3012;"TOALLA DE MANO MI HOGAR 13""X14"" ";0;visible;1;notify;1;4;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;LEONIS;TOSTADOR PARA PAN TAURUS;0;visible;1;notify;20;2;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;GL-7021;TRICICLO 1 AZUL, 2 VERDE;0;visible;1;notify;0;3;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;CLED-32A05;"TV SANKEY 32""";0;visible;1;notify;198;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;RD4501;VAJILLA 45 PIEZAS DINNER SET;0;visible;1;notify;95;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;H71-002;VAJILLA 45 PIEZAS DINNER SET;0;visible;1;notify;36;2;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;H71-004;VAJILLA DE 20 PCS ;0;visible;1;notify;36;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;705-2936;VAJILLA HARTIN;0;visible;1;notify;98;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;IT0028;VAJILLA HARTIN;0;visible;1;notify;38;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;VV_001-80;VASO DE VIDRIO;0;visible;1;notify;1.8;27;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;723-20620018;VASOS TRANSPARENTES LIFE ART;0;visible;1;notify;2.95;3;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;268688001;VINERA GRANDE WINEENTHUSIAST;0;visible;1;notify;650;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;INF-002207;VINERA PEQUEÑA INFINITY;0;visible;1;notify;480;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
SIMPLE;21-752;WAFLERA PRESTO;0;visible;1;notify;120;1;MultiHogar;Estado del producto;Nuevo;Color;Negro;Material;Plástico;Referencia;1;tamaño;1x1
